,node_id,y,x,street_count,highway,ref,geometry,degree,nearby_amenity,place_name
862,9608426540,10.770256,106.6973327,3,,,POINT (106.6973327 10.770256),3,,Phạm Ngũ Lão
863,9608426541,10.7743715,106.7009856,4,,,POINT (106.7009856 10.7743715),4,Thinker & Dreamer,Lê Lợi
864,9622589906,10.7782311,106.7073124,3,,,POINT (106.7073124 10.7782311),3,VIB Bank,Đường Tôn Đức Thắng
865,9646671008,10.7826396,106.7060567,3,,,POINT (106.7060567 10.7826396),3,Đại học Sài Gòn (cơ sở 2),Đường Tôn Đức Thắng
866,9690705590,10.7801286,106.70774,3,,,POINT (106.70774 10.7801286),4,,Đường Tôn Ðức Thắng
867,9708466478,10.7839328,106.7074212,3,,,POINT (106.7074212 10.7839328),3,Nữ tu viện Dòng thánh Phaolô thành Chartres,Nguyễn Hữu Cảnh
868,9708695734,10.7744849,106.700938,4,,,POINT (106.700938 10.7744849),4,Thinker & Dreamer,Pasteur
869,9713062518,10.7742764,106.7010257,4,,,POINT (106.7010257 10.7742764),4,Thinker & Dreamer,Lê Lợi
870,9722186805,10.7733303,106.6998498,4,,,POINT (106.6998498 10.7733303),6,,Lê Lợi
871,9741725439,10.7818158,106.706558,3,,,POINT (106.706558 10.7818158),3,Techcombank,Đường Tôn Đức Thắng
872,9824009360,10.7735274,106.7000374,4,,,POINT (106.7000374 10.7735274),4,Trung Nguyên Coffee,Adidas
873,9831853373,10.7716804,106.6987288,3,,,POINT (106.6987288 10.7716804),3,Bệnh viện Đa khoa Sài Gòn,Công trường Quách Thị Trang
874,9855165375,10.7852659,106.7003365,3,,,POINT (106.7003365 10.7852659),6,,Bánh Cuốn Hồng Hạnh
875,9855165376,10.7849534,106.700713,1,,,POINT (106.700713 10.7849534),2,Nhà Hàng The 7P,Hẻm 17 Đường Nguyễn Thị Minh Khai
876,9864826744,10.7712084,106.6933707,3,,,POINT (106.6933707 10.7712084),3,Cà Phê Royaltea,Nguyễn Thị Nghĩa
877,9864826747,10.7713831,106.6934406,3,,,POINT (106.6934406 10.7713831),3,Nhà Hàng Italiani Homemade Pizza,Phạm Hồng Thái
878,9928510948,10.7870071,106.6996763,1,,,POINT (106.6996763 10.7870071),2,Petitfour,Công Ty TNHH Magnon Việt Nam
879,10107064856,10.7733219,106.7001272,4,,,POINT (106.7001272 10.7733219),4,Trung Nguyên Coffee,Lê Lợi
880,10107064857,10.773207,106.7001788,4,,,POINT (106.7001788 10.773207),4,Al Fresco,Saigon Square
881,10182496509,10.7781934,106.7073025,3,,,POINT (106.7073025 10.7781934),4,VIB Bank,Đường Tôn Đức Thắng
882,10215863915,10.7665925,106.6990056,4,,,POINT (106.6990056 10.7665925),8,Chùa Phụng Sơn,
883,10215974126,10.7676585,106.6980079,4,,,POINT (106.6980079 10.7676585),8,Nhà Hàng Mekong Kitchen,
884,10215974129,10.7688766,106.6968648,3,,,POINT (106.6968648 10.7688766),6,,
885,10215974130,10.76917,106.6965402,3,,,POINT (106.6965402 10.76917),5,Cửa Hàng Xăng Dầu Satra,Trần Hưng Đạo
886,10263543698,10.7809356,106.7075111,3,,,POINT (106.7075111 10.7809356),3,,Đường Tôn Đức Thắng
887,10263543699,10.780979,106.7074623,3,,,POINT (106.7074623 10.780979),3,,Đường Tôn Đức Thắng
888,10272861713,10.7858601,106.6983049,3,,,POINT (106.6983049 10.7858601),4,ACBbank,Khu liên cơ quan Bộ Nông nghiệp và Phát triển nông thôn
889,10272861716,10.7864418,106.6987526,1,,,POINT (106.6987526 10.7864418),2,Nhà Hàng Hoa Viên Brauhaus,Hẻm 30 Mạc Đĩnh Chi
890,10291112014,10.7867452,106.6939596,3,,,POINT (106.6939596 10.7867452),4,,Toà Nhà NTA
891,10315805784,10.7711046,106.6988219,3,,,POINT (106.6988219 10.7711046),3,Bệnh viện Đa khoa Sài Gòn,Ga Bến Thành
892,10315805786,10.7714,106.6984995,4,,,POINT (106.6984995 10.7714),4,Bệnh viện Đa khoa Sài Gòn,Công trường Quách Thị Trang
893,10315805787,10.7713293,106.6984348,4,,,POINT (106.6984348 10.7713293),4,Chợ Bến Thành,Công trường Quách Thị Trang
894,10315805789,10.7714456,106.6984194,4,,,POINT (106.6984194 10.7714456),4,Chợ Bến Thành,Công trường Quách Thị Trang
895,10315805791,10.7713772,106.6983664,4,,,POINT (106.6983664 10.7713772),4,Chợ Bến Thành,Công trường Quách Thị Trang
896,10557693663,10.7702587,106.6974547,4,,,POINT (106.6974547 10.7702587),5,,Trần Hưng Đạo
897,10558393145,10.7721665,106.6989052,3,,,POINT (106.6989052 10.7721665),4,Chợ Bến Thành,Lê Lợi
898,10558424628,10.7700405,106.6971363,3,,,POINT (106.6971363 10.7700405),3,,Phạm Ngũ Lão
899,10560232673,10.7752631,106.702115,5,,,POINT (106.702115 10.7752631),5,,Lê Lợi
900,10560232674,10.7755164,106.702352,4,,,POINT (106.702352 10.7755164),4,Bùng binh Cây Liễu,Du Lịch Les Rives Authentic River Experience
901,10560232675,10.7754753,106.7018715,5,,,POINT (106.7018715 10.7754753),5,Bùng binh Cây Liễu,Nguyễn Huệ
902,10560232676,10.7757406,106.7021203,4,,,POINT (106.7021203 10.7757406),4,Bùng binh Cây Liễu,Nhà Hàng Saigon Garden
903,10734733576,10.7913967,106.6883702,3,,,POINT (106.6883702 10.7913967),4,Đại học Kinh tế TP.HCM - cơ sở D,Đường Trần Quang Khải
904,10734733577,10.7913099,106.6879224,3,,,POINT (106.6879224 10.7913099),4,Vietcombank,Đường Trần Quang Khải
905,10737455883,10.7820352,106.7063642,3,,,POINT (106.7063642 10.7820352),3,Techcombank,Đường Tôn Đức Thắng
906,10744385565,10.7707699,106.6991128,3,,,POINT (106.6991128 10.7707699),4,VPBank,Phó Đức Chính
907,10765339999,10.783793,106.6987827,3,,,POINT (106.6987827 10.783793),3,Techcombank,Trung Tâm Chăm Sóc Sắc Đẹp Sen Trang
908,10810816106,10.7836163,106.6987824,3,,,POINT (106.6987824 10.7836163),3,Techcombank,Tổng Lãnh sự quán Pháp
909,10836565770,10.7906779,106.6955953,1,,,POINT (106.6955953 10.7906779),2,ATM Sacombank,
910,10907354899,10.7661923,106.7004283,3,,,POINT (106.7004283 10.7661923),3,Quán Nhớ Tuyết,Calmette
911,10942561831,10.771686,106.6978751,4,,,POINT (106.6978751 10.771686),4,Chợ Bến Thành,Quán Phở 2000
912,10945450649,10.7936437,106.6934518,3,,,POINT (106.6934518 10.7936437),2,Chùa Đức Quang,Trường Tiểu học Trần Quang Khải (cơ sở 1)
913,10959089043,10.788173,106.7031283,3,,,POINT (106.7031283 10.788173),4,Đài Truyền hình Việt Nam tại TP. HCM,Nguyễn Thị Minh Khai
914,10964388722,10.7872074,106.7049108,3,,,POINT (106.7049108 10.7872074),3,,Nhà hàng Ocean Palace
915,10964388725,10.7867656,106.7044924,3,,,POINT (106.7044924 10.7867656),4,,Bảo tàng Chiến dịch Hồ Chí Minh
916,10964388726,10.78671,106.7045508,3,,,POINT (106.7045508 10.78671),4,,Toà Nhà Petrolimex
917,10964388727,10.7862349,106.70399,3,,,POINT (106.70399 10.7862349),4,Trường Đại học Khoa học xã hội và Nhân văn,Bảo tàng Chiến dịch Hồ Chí Minh
918,10964388728,10.7861785,106.7040512,3,,,POINT (106.7040512 10.7861785),4,Trường Đại học Khoa học xã hội và Nhân văn,Toà Nhà Petrolimex
919,10973319772,10.7883225,106.6987334,3,,,POINT (106.6987334 10.7883225),6,,Nihon Chiro Care Japan
920,10973319773,10.7885115,106.6989132,1,,,POINT (106.6989132 10.7885115),2,Trà Sữa GongCha,
921,10978330103,10.7815337,106.6995731,4,,,POINT (106.6995731 10.7815337),6,Lavenue Crown Hotel,Lê Duẩn
922,10978330104,10.7809094,106.6990055,3,,,POINT (106.6990055 10.7809094),4,,
923,10978360608,10.7808527,106.6990705,3,,,POINT (106.6990705 10.7808527),4,,Nhà Hàng The Fish Sauce
924,10978360609,10.7851309,106.7030685,4,,,POINT (106.7030685 10.7851309),4,Khoa Dược - Trường Đại học Y Dược TP.HCM,Đường Lê Duẩn
925,10978360610,10.7851975,106.7030012,3,,,POINT (106.7030012 10.7851975),3,Khoa Dược - Trường Đại học Y Dược TP.HCM,The Coffee House
926,10978360611,10.7832096,106.7011503,4,,,POINT (106.7011503 10.7832096),5,,Tổng Lãnh sự quán Hoa Kỳ
927,10978360613,10.7811691,106.6992435,3,,,POINT (106.6992435 10.7811691),4,Lavenue Crown Hotel,
928,10978360614,10.7811132,106.6993049,3,,,POINT (106.6993049 10.7811132),4,Nhà Hàng The Fish Sauce,
929,10978360615,10.7820592,106.7000549,3,,,POINT (106.7000549 10.7820592),4,ATM ACB,Đường Lê Duẩn
930,10978360616,10.782409,106.7003807,3,,,POINT (106.7003807 10.782409),4,ATM ACB,Đường Lê Duẩn
931,10978360617,10.7827885,106.7007563,3,,,POINT (106.7007563 10.7827885),4,Viện Hàn lâm Khoa học và Công nghệ Việt Nam tại TP.HCM,Đường Lê Duẩn
932,10978360618,10.7827374,106.700811,3,,,POINT (106.700811 10.7827374),4,Viện Hàn lâm Khoa học và Công nghệ Việt Nam tại TP.HCM,Đường Lê Duẩn
933,10991234693,10.7852943,106.7030967,4,,,POINT (106.7030967 10.7852943),4,Trường Đại học Khoa học xã hội và Nhân văn,
934,10991275445,10.7872782,106.7049776,3,,,POINT (106.7049776 10.7872782),3,Nhà hàng Ocean Palace,Nguyễn Bỉnh Khiêm
935,11017260996,10.76594,106.6824196,3,,,POINT (106.6824196 10.76594),5,Nhà Hàng Út Cà Mau,Phạm Viết Chánh
936,11017261001,10.7660604,106.682342,3,,,POINT (106.682342 10.7660604),3,Nhà Hàng Út Cà Mau,Nguyễn Thị Minh Khai
937,11064388833,10.7926761,106.6958042,2,crossing,,POINT (106.6958042 10.7926761),4,,Trần Quang Khải
938,11064388835,10.7926132,106.6954521,2,,,POINT (106.6954521 10.7926132),4,,Trần Quang Khải
939,11135547226,10.775847,106.691529,3,,,POINT (106.691529 10.775847),3,,Nguyễn Thị Minh Khai
940,11140371367,10.7742525,106.7050468,3,,,POINT (106.7050468 10.7742525),4,Gartenstadt Restaurant,Hồ Huấn Nghiệp
941,11187017987,10.7606646,106.6930146,3,,,POINT (106.6930146 10.7606646),6,,
942,11187017989,10.7607343,106.6932557,1,,,POINT (106.6932557 10.7607343),2,,Hẻm 30 Hồ Hảo Hớn
943,11209469366,10.7884217,106.7001757,3,,,POINT (106.7001757 10.7884217),6,Vietcombank,Hẻm 16 Đinh Tiên Hoàng
944,11209469367,10.7882412,106.7003634,1,,,POINT (106.7003634 10.7882412),2,,Hẻm 16 Đinh Tiên Hoàng
945,11221021745,10.7722615,106.6988354,4,,,POINT (106.6988354 10.7722615),5,Chợ Bến Thành,Phan Bội Châu
946,11282568118,10.7552494,106.6864971,1,,,POINT (106.6864971 10.7552494),2,Chợ Nancy,Cau Kho Ward People's Committee
947,11282568119,10.7553852,106.6871965,1,,,POINT (106.6871965 10.7553852),2,,Hẻm 612 Võ Văn Kiệt
948,11284547738,10.771577,106.697938,3,,,POINT (106.697938 10.771577),3,Chợ Bến Thành,Lê Lai
949,11284547739,10.7711218,106.6981346,3,,,POINT (106.6981346 10.7711218),3,Chợ Bến Thành,Công trường Quách Thị Trang
950,11286466804,10.7687846,106.7033798,3,,,POINT (106.7033798 10.7687846),3,,
951,11287006566,10.7710504,106.7011208,3,,,POINT (106.7011208 10.7710504),3,Trường Cao đẳng Kỹ thuật Cao Thắng,Hàm Nghi
952,11298108231,10.7831596,106.7066557,3,,,POINT (106.7066557 10.7831596),3,Đại học Sài Gòn (cơ sở 2),Đại học Sài Gòn (cơ sở 2)
953,11298108233,10.7832668,106.7068472,3,,,POINT (106.7068472 10.7832668),3,Đại học Sài Gòn (cơ sở 2),Nguyễn Hữu Cảnh
954,11298108246,10.7842541,106.7078854,3,,,POINT (106.7078854 10.7842541),3,Trường Mầm non Hoa Lư,
955,11298108249,10.7846174,106.7081979,3,,,POINT (106.7081979 10.7846174),3,Trường Mầm non Hoa Lư,Nguyễn Hữu Cảnh
956,11329674833,10.7876598,106.7025516,3,,,POINT (106.7025516 10.7876598),4,Nhà Hàng The Organic House,Bộ Công thương - Các cơ quan đại diện tại TP.HCM
957,11329674834,10.7872823,106.7021947,3,,,POINT (106.7021947 10.7872823),4,,Bộ Công thương - Các cơ quan đại diện tại TP.HCM
958,11333010757,10.7906936,106.6960542,1,,,POINT (106.6960542 10.7906936),2,Bánh Mì Bảy Hổ,Phan Ngữ
959,11364145943,10.7887699,106.6959637,3,crossing,,POINT (106.6959637 10.7887699),3,Trường THCS Huỳnh Khương Ninh,Đường Ðiện Biên Phủ
960,11364187677,10.7904522,106.697425,3,,,POINT (106.697425 10.7904522),3,Trung Nguyên Coffee,Trường Tiểu học Đinh Tiên Hoàng
961,11383642762,10.7948858,106.6884608,3,,,POINT (106.6884608 10.7948858),6,,
962,11383674409,10.7944319,106.6889715,3,,,POINT (106.6889715 10.7944319),6,,
963,11383674413,10.7944117,106.6888026,3,,,POINT (106.6888026 10.7944117),6,,
964,11383674418,10.7948976,106.6888037,3,,,POINT (106.6888037 10.7948976),6,,
965,11497704865,10.7646897,106.6920777,3,,,POINT (106.6920777 10.7646897),6,Nhà hát Cải lương Trần Hữu Trang,Nguyễn Cư Trinh
966,11510232020,10.7845033,106.7039333,3,,,POINT (106.7039333 10.7845033),4,Đại chủng viện thánh Giuse,Đường Tôn Đức Thắng
967,11510232021,10.78441,106.7038502,3,,,POINT (106.7038502 10.78441),4,Quán Beer Oneplus,Đường Tôn Đức Thắng
968,11703388662,10.7678395,106.6948914,3,,,POINT (106.6948914 10.7678395),3,ATM BIDV,
969,11744922278,10.7690656,106.7004624,1,,,POINT (106.7004624 10.7690656),2,Trường Tiểu học Khai Minh,
970,11744922279,10.7686342,106.7007378,1,,,POINT (106.7007378 10.7686342),2,Quán Ăn Tú Điệp,
971,11801821651,10.7699916,106.6885977,4,,,POINT (106.6885977 10.7699916),7,,Bùi Thị Xuân
972,11801821653,10.7706395,106.6879239,3,,,POINT (106.6879239 10.7706395),6,Cộng Cà Phê,Cộng Cà Phê
973,11801821658,10.7670904,106.6883847,3,,,POINT (106.6883847 10.7670904),5,Bến xe Sài Gòn,Nguyễn Trãi
974,11824860648,10.7567875,106.6896821,3,,,POINT (106.6896821 10.7567875),3,Quán Nước Mía 600,Đường Võ Văn Kiệt
975,11825068780,10.7589659,106.6923102,2,,,POINT (106.6923102 10.7589659),4,Quán Chay 20,Đường Trần Ðình Xu
976,11825097702,10.7598891,106.6939356,3,crossing,,POINT (106.6939356 10.7598891),4,,
977,11825097704,10.7597816,106.6939241,3,,,POINT (106.6939241 10.7597816),3,,Hồ Hảo Hớn
978,11825097706,10.7656022,106.6999159,2,,,POINT (106.6999159 10.7656022),4,Cà Phê Betta Fish,
979,11825097709,10.7670069,106.7013047,3,,,POINT (106.7013047 10.7670069),3,Quán Nhà,Nhà Khách QMQ
980,11950422110,10.787123,106.7048321,3,,,POINT (106.7048321 10.787123),3,,Nhà hàng Ocean Palace
981,11950422111,10.7870695,106.7048887,3,,,POINT (106.7048887 10.7870695),3,,Toà Nhà Petrolimex
982,11954110644,10.7682294,106.6894239,3,,,POINT (106.6894239 10.7682294),3,Bến xe Sài Gòn,Lê Lai
983,11971404899,10.795301,106.6864822,3,,,POINT (106.6864822 10.795301),6,Chùa Vạn Thọ,
984,11998760583,10.7928958,106.6998847,3,,,POINT (106.6998847 10.7928958),2,Popeyes,Đường Điện Biên Phủ
985,11998760589,10.7927591,106.7000355,3,,,POINT (106.7000355 10.7927591),2,Phân viện Công nghệ thực phẩm tại TP. HCM,Đường Điện Biên Phủ
986,12157150905,10.7759826,106.6916588,4,,,POINT (106.6916588 10.7759826),4,,Trương Định
987,12157150907,10.7774837,106.6930424,3,,,POINT (106.6930424 10.7774837),3,Cung Văn Hóa Lao Động,Huyền Trân Công Chúa
988,12185843069,10.7868031,106.6944971,1,,,POINT (106.6944971 10.7868031),2,,Hẻm 187 Đường Điện Biên Phủ
989,12212093091,10.7718253,106.7007933,4,,,POINT (106.7007933 10.7718253),4,Trường Cao đẳng Kỹ thuật Cao Thắng,Club 61
